0.442672	30.038065	0.526188	11.605164
0.491048	30.007969	0.579572	11.662288
0.299723	30.047424	0.512512	11.719438
0.300702	30.127705	0.574411	11.776583
0.185667	30.025457	0.572749	11.852748
0.140114	30.005051	0.529445	11.909858
0.137896	30.085344	0.571050	11.967016
0.080721	30.142513	0.545731	12.195626
0.157885	30.096140	0.566155	12.252762
0.048330	29.945328	0.580162	12.309793
-0.003857	30.097935	0.580546	12.385982
-0.075511	30.009125	0.517361	12.443261
-0.037171	29.959972	0.492194	12.500265
-0.129189	30.119343	0.559016	12.576584
-0.106266	29.985401	0.526064	12.633718
-0.212613	30.034561	0.494355	12.881304
-0.344470	29.989904	0.499100	12.938591
-0.355589	30.027964	0.552807	12.995614
-0.261532	29.897541	0.511401	13.071758
-0.334341	30.001377	0.579937	13.128813
-0.528049	29.934298	0.514113	13.186076
-0.468812	30.065392	0.502709	13.262278
-0.463884	30.004990	0.531000	13.319511
-0.650607	29.926529	0.508212	13.528919
-0.693756	29.874325	0.551964	13.585994
-0.631606	29.965399	0.565319	13.662323
-0.809472	29.947906	0.563091	13.719429
-0.683120	30.036991	0.507025	13.776507
-0.847616	29.865429	0.546418	13.852716
-0.877204	29.986139	0.566022	13.909875
-0.824996	29.876682	0.564148	13.986385
-0.920598	29.905275	0.494011	14.214832
-0.923925	29.862080	0.569391	14.271791
-1.085526	29.944159	0.533039	14.328925
-1.134822	29.963572	0.509040	14.405042
-1.220049	29.807325	0.578846	14.462258
-1.154837	29.830772	0.500501	14.519396
-1.295692	29.881285	0.514564	14.595677
-1.304448	29.976078	0.489716	14.652742
-1.300102	29.816811	0.569550	14.900356
-1.385785	29.797607	0.524372	14.957515
-1.348064	29.874428	0.524402	15.033716
-1.405610	29.932922	0.536556	15.090742
-1.492334	29.799128	0.513775	15.147990
-1.564463	29.920935	0.544042	15.205264
-1.616169	29.918329	0.524127	15.281291
-1.544855	29.891657	0.570249	15.338447
-1.754663	29.874397	0.502207	15.585987
-1.623256	29.831802	0.498164	15.662369
-1.717874	29.804993	0.536653	15.719406
-1.712655	29.920116	0.581836	15.795613
-1.906191	29.747534	0.580925	15.871714
-1.941929	29.899866	0.540026	15.928938
-1.935236	29.905199	0.503338	16.005126
-1.957011	29.727230	0.528873	16.195604
-1.945084	29.718081	0.584020	16.252742
-2.096503	29.702953	0.486157	16.309802
-2.158642	29.726162	0.542438	16.386099
-2.186766	29.734781	0.508401	16.443238
-2.190374	29.875769	0.550599	16.500369
-2.268018	29.744226	0.532565	16.576587
-2.210513	29.709070	0.574944	16.652748
-2.423558	29.704636	0.523003	16.881259
-2.375386	29.712679	0.559357	16.957472
-2.375302	29.703424	0.488670	17.014648
-2.414431	29.827333	0.499532	17.071826
-2.615839	29.795473	0.580371	17.147983
-2.617241	29.828581	0.510517	17.205262
-2.670615	29.773987	0.506661	17.281321
-2.643457	29.810526	0.553321	17.357520
-2.751096	29.685518	0.551798	17.528848
-2.788411	29.760838	0.554924	17.605094
-2.768221	29.803534	0.585585	17.662254
-2.786962	29.742327	0.564245	17.738467
-2.803971	29.829062	0.576628	17.795604
-2.886861	29.696571	0.515486	17.871796
-3.045897	29.814327	0.533513	17.928948
-3.073803	29.729460	0.538396	17.986089
-3.112584	29.685654	0.524334	18.233574
-3.144487	29.785742	0.485772	18.309903
-3.199988	29.781364	0.532679	18.367040
-3.251701	29.794212	0.500873	18.424050
-3.168909	29.749371	0.524184	18.500256
-3.219501	29.627100	0.570448	18.557416
-3.353474	29.652500	0.491563	18.614656
-3.372491	29.781128	0.560813	18.690867
-3.478317	29.629156	0.508899	18.900389
-3.418691	29.627048	0.568379	18.976484
-3.512568	29.663050	0.489162	19.033579
-3.480618	29.682890	0.571186	19.090927
-3.685219	29.787884	0.496249	19.167006
-3.635846	29.684902	0.486446	19.224161
-3.765256	29.712318	0.554085	19.300342
-3.628396	29.655823	0.549470	19.471676
-3.727225	29.770351	0.526744	19.547955
-3.867438	29.642178	0.512951	19.605119
-3.956177	29.679537	0.534472	19.662260
-3.868739	29.756371	0.578080	19.719390
-3.940304	29.645992	0.566511	19.795639
-3.922122	29.647173	0.490103	19.852733
-4.035805	29.624475	0.574127	19.909797
-4.130016	29.623335	0.572385	20.138580
-4.203301	29.765520	0.563521	20.195568
-4.261548	29.722336	0.563473	20.271672
-4.325434	29.701420	0.565411	20.329052
-4.335433	29.717932	0.573189	20.386050
-4.274823	29.600845	0.563101	20.462254
-4.335959	29.603029	0.557836	20.519501
-4.395830	29.585627	0.565304	20.576641
-4.361438	29.575153	0.516799	20.824186
-4.405881	29.611763	0.547437	20.881190
-4.630660	29.605495	0.509881	20.938494
-4.588392	29.753445	0.493042	21.014671
-4.715178	29.597965	0.558847	21.071806
-4.683328	29.583654	0.542541	21.128937
-4.755577	29.735340	0.553730	21.186077
-4.821897	29.633705	0.579810	21.262189
-4.850110	29.658136	0.518057	21.471779
-4.829543	29.722216	0.490466	21.528936
-4.945396	29.753996	0.534430	21.586088
-4.921201	29.751240	0.533504	21.662309
-5.050450	29.581717	0.541682	21.719501
-5.041142	29.664255	0.557591	21.776526
-5.057732	29.647871	0.510524	21.852711
-5.171890	29.646082	0.491207	21.909862
-5.238821	29.690079	0.492861	22.119397
-5.200114	29.600367	0.494592	22.176577
-5.304159	29.723654	0.565442	22.252767
-5.240364	29.742098	0.522125	22.309795
-5.439003	29.726015	0.514924	22.367024
-5.452361	29.716261	0.545668	22.424155
-5.391093	29.670357	0.566930	22.500417
-5.608222	29.724937	0.521151	22.557492
-5.592221	29.583139	0.581721	22.614660
-5.678796	29.607578	0.525493	22.862641
-5.699547	29.639618	0.574305	22.919393
-5.622824	29.629904	0.508704	22.995578
-5.725893	29.749771	0.543629	23.052735
-5.820780	29.733957	0.534185	23.109784
-5.868625	29.597536	0.561068	23.186069
-5.835514	29.646528	0.498906	23.243179
-5.901118	29.676847	0.545145	23.300382
-5.960418	29.616470	0.530053	23.509908
-6.055925	29.742325	0.518476	23.566982
-6.090269	29.752748	0.548443	23.643203
-6.075052	29.647316	0.514439	23.700344
-6.129618	29.694971	0.528300	23.757511
-6.309914	29.611752	0.542796	23.814564
-6.198005	29.599344	0.553542	23.891103
-6.391196	29.631203	0.572893	23.948269
-6.349895	29.752108	0.585242	24.157487
-6.460891	29.746849	0.511971	24.214628
-6.536090	29.745766	0.532981	24.290883
-6.448887	29.678810	0.499832	24.347965
-6.521548	29.743231	0.562058	24.405009
-6.678620	29.778599	0.530739	24.481291
-6.608320	29.700224	0.549731	24.538712
-6.661168	29.765354	0.494214	24.595587
-6.689171	29.667526	0.548768	24.785971
-6.815880	29.667341	0.530962	24.843216
-6.779467	29.762554	0.565018	24.900261
-6.861008	29.697721	0.489250	24.976578
-6.974823	29.724091	0.536733	25.033743
-6.999107	29.782732	0.491121	25.090867
-6.932380	29.742088	0.511719	25.167021
-6.994615	29.744610	0.554149	25.224140
-7.139615	29.650774	0.572341	25.414691
-7.111075	29.689610	0.578069	25.471760
-7.107427	29.734793	0.557009	25.528949
-7.338547	29.780396	0.505312	25.605161
-7.231762	29.791084	0.515653	25.662301
-7.280464	29.709650	0.558226	25.719440
-7.342454	29.693052	0.562573	25.776549
-7.511717	29.719780	0.556491	25.852707
-7.418724	29.800884	0.523486	26.062265
-7.460492	29.799858	0.550927	26.119375
-7.636135	29.719498	0.520847	26.176641
-7.644987	29.692377	0.486270	26.252628
-7.690798	29.732653	0.507101	26.309892
-7.728928	29.614780	0.546925	26.367035
-7.718146	29.637680	0.544752	26.424193
-7.778920	29.806250	0.534313	26.500371
-7.955236	29.650433	0.566893	26.729033
-8.000348	29.621197	0.579697	26.786066
-7.929643	29.666212	0.518136	26.843213
-8.034157	29.751907	0.515929	26.900303
-8.107563	29.700062	0.534585	26.976474
-8.047418	29.629370	0.508371	27.033707
-8.142228	29.739931	0.545042	27.090858
-8.269858	29.778166	0.533678	27.167028
-8.160641	29.681061	0.519266	27.357566
-8.223676	29.783024	0.538935	27.433788
-8.425269	29.761982	0.502951	27.491007
-8.481334	29.685560	0.511237	27.567067
-8.387883	29.759104	0.520706	27.624192
-8.522871	29.726284	0.584369	27.681233
-8.614132	29.817156	0.518674	27.757495
-8.490877	29.756435	0.534885	27.814647
-8.581902	29.653252	0.501706	28.062299
-8.730924	29.719835	0.488640	28.119555
-8.655480	29.807362	0.579173	28.195630
-8.848939	29.800360	0.550404	28.252761
-8.811932	29.780005	0.565973	28.309912
-8.795240	29.681452	0.556404	28.386107
-8.968875	29.735098	0.512731	28.443234
-8.963254	29.662790	0.529048	28.500323
-9.052082	29.651846	0.503963	28.747992
-9.050895	29.675419	0.537203	28.805223
-9.088206	29.809158	0.500562	28.881336
-9.187053	29.649448	0.525390	28.938488
-9.178313	29.642450	0.537115	28.995494
-9.264852	29.785400	0.516926	29.071691
-9.386003	29.801359	0.570465	29.128973
-9.425221	29.698557	0.530412	29.186109
-9.322680	29.755810	0.564005	29.433722
-9.522994	29.795809	0.579536	29.490915
-9.430870	29.669262	0.569077	29.567282
-9.548890	29.742117	0.514073	29.624158
-9.673974	29.784925	0.507523	29.681294
-9.586994	29.614019	0.509383	29.757483
-9.664268	29.735819	0.558271	29.814556
-9.753946	29.791462	0.559202	29.871776
-9.693926	29.690041	0.536803	30.100346
-9.804500	29.771887	0.559326	30.176535
-9.971234	29.648182	0.579267	30.234050
-10.013666	29.775404	0.525660	30.291033
-9.982131	29.654404	0.514660	30.367004
-10.043343	29.611940	0.552118	30.424155
-10.055252	29.758408	0.486663	30.500334
-10.065216	29.606777	0.569494	30.557470
-10.191272	29.754267	0.568545	30.805128
-10.290900	29.614439	0.510903	30.881316
-10.356307	29.681629	0.527786	30.957520
-10.265841	29.666851	0.582538	31.014727
-10.402946	29.637384	0.504104	31.071923
-10.448285	29.625198	0.581256	31.147865
-10.553038	29.616405	0.489232	31.205102
-10.431160	29.674786	0.541218	31.262635
-10.642684	29.688536	0.554367	31.433711
-10.506569	29.690630	0.502750	31.490749
-10.607498	29.621902	0.551336	31.567084
-10.668895	29.589432	0.566751	31.624150
-10.758750	29.573376	0.541114	31.681288
-10.764838	29.524849	0.575174	31.757520
-10.755369	29.522511	0.549627	31.814651
-10.845723	29.543388	0.565525	31.871762
-10.982345	29.674974	0.558520	32.062291
-11.006880	29.539251	0.529829	32.119423
-11.090755	29.509497	0.515496	32.176593
-11.126160	29.672863	0.533850	32.252714
-11.201265	29.479807	0.571329	32.309907
-11.230412	29.641020	0.573810	32.367033
-11.186412	29.597525	0.519893	32.424195
-11.276663	29.551388	0.550365	32.500367
-11.343294	29.578934	0.566986	32.728927
-11.296265	29.510769	0.577971	32.805144
-11.385303	29.517633	0.548959	32.862176
-11.419379	29.499371	0.574868	32.938467
-11.599484	29.557413	0.542454	32.995496
-11.592861	29.545626	0.578098	33.052765
-11.594948	29.519178	0.525416	33.109981
-11.636952	29.444788	0.508647	33.186093
-11.797588	29.446997	0.577506	33.414748
-11.803556	29.485865	0.545258	33.490855
-11.787583	29.391651	0.535175	33.548007
-11.800462	29.529554	0.578314	33.605153
-11.881949	29.378975	0.550858	33.681320
-11.905847	29.330853	0.513425	33.757495
-12.027989	29.442968	0.488982	33.814649
-11.960246	29.355450	0.498702	33.872062
-12.013948	29.479078	0.494562	34.081231
-12.127512	29.328663	0.504442	34.138371
-12.243684	29.408966	0.542635	34.195733
-12.148807	29.301651	0.527480	34.271827
-12.212252	29.298626	0.583635	34.328822
-12.311967	29.266966	0.566762	34.386088
-12.323646	29.376833	0.491731	34.462203
-12.369226	29.267941	0.548732	34.519294
-12.377253	29.341627	0.486633	34.690995
-12.595340	29.377270	0.541631	34.767185
-12.538335	29.228745	0.554386	34.824206
-12.511432	29.304600	0.525504	34.881325
-12.692552	29.177860	0.486249	34.957523
-12.652046	29.298124	0.547451	35.014667
-12.709445	29.295406	0.535501	35.071908
-12.824242	29.285774	0.540632	35.147889
-12.832185	29.262192	0.512291	35.319418
-12.823237	29.259283	0.522928	35.395492
-12.826780	29.059158	0.526826	35.452759
-13.009927	29.134281	0.486500	35.528964
-12.926678	29.020309	0.529266	35.586116
-13.152010	29.050171	0.528714	35.662314
-13.144019	29.031527	0.525124	35.719498
-13.154006	29.057928	0.548275	35.776629
-13.127814	29.097286	0.521572	35.948098
-13.192271	29.003387	0.557858	36.024148
-13.297064	28.948561	0.486954	36.081208
-13.340236	28.998571	0.537893	36.157527
-13.382209	28.925062	0.557274	36.214686
-13.489022	28.990484	0.556839	36.290788
-13.523398	28.897505	0.509048	36.347972
-13.507799	28.974377	0.500286	36.424183
-13.484324	28.857180	0.552957	36.672015
-13.653107	28.854000	0.564311	36.728815
-13.533553	28.893610	0.546297	36.805147
-13.651098	28.824415	0.555609	36.862249
-13.654670	28.683708	0.518978	36.938443
-13.721258	28.721218	0.490329	36.995603
-13.821475	28.805899	0.544096	37.071753
-13.869869	28.648514	0.500321	37.300263
-13.835823	28.587090	0.568702	37.376482
-14.008176	28.582878	0.575902	37.433796
-14.011662	28.549049	0.516402	37.509882
-13.968165	28.557598	0.511597	37.567019
-13.955585	28.493002	0.524275	37.643106
-14.149968	28.473139	0.497598	37.700318
-14.077952	28.460180	0.578329	37.776557
-14.217305	28.543486	0.566628	38.005398
-14.235022	28.487637	0.571990	38.081307
-14.217518	28.490328	0.573803	38.138449
-14.245502	28.452890	0.505556	38.195545
-14.359982	28.283516	0.490612	38.271817
-14.370327	28.369244	0.566842	38.328933
-14.313302	28.402159	0.515785	38.405118
-14.414675	28.258993	0.552887	38.462295
-14.486995	28.276571	0.571957	38.690735
-14.523037	28.289957	0.571907	38.767019
-14.615873	28.124525	0.559183	38.824157
-14.470074	28.158625	0.490623	38.881304
-14.629827	28.091248	0.559547	38.957798
-14.593578	28.031427	0.510917	39.014665
-14.660863	27.984030	0.517209	39.090869
-14.612160	27.912849	0.491660	39.167003
-14.667166	28.009386	0.532872	39.319562
-14.690118	27.966291	0.509998	39.376434
-14.892132	27.935253	0.496658	39.452708
-14.764139	27.910807	0.576250	39.509898
-14.826609	27.771318	0.534477	39.586047
-14.813826	27.791931	0.555848	39.643204
-14.962220	27.798773	0.533472	39.719425
-14.958384	27.789156	0.526969	39.776539
-14.962401	27.732475	0.536973	39.967023
-15.033045	27.606098	0.501779	40.043208
-14.945419	27.639132	0.582643	40.100350
-14.988628	27.568810	0.525068	40.176578
-15.059400	27.528477	0.536743	40.252717
-15.110205	27.436083	0.496980	40.309857
-15.189705	27.394581	0.538924	40.367312
-15.145822	27.453730	0.518304	40.557476
-15.156628	27.263929	0.523071	40.633669
-15.088449	27.292795	0.508997	40.709763
-15.208560	27.274160	0.542452	40.767003
-15.126969	27.289076	0.577964	40.824195
-15.315232	27.073549	0.559995	40.900366
-15.289412	27.077417	0.527073	40.976587
-15.315731	27.065517	0.584347	41.033722
-15.289984	26.997252	0.518604	41.281289
-15.354881	26.986643	0.576035	41.338447
-15.326307	26.850811	0.521230	41.414660
-15.435312	26.905504	0.583099	41.471797
-15.348436	26.853817	0.502976	41.547877
-15.409467	26.719316	0.542701	41.605098
-15.462554	26.741457	0.576556	41.662283
-15.444321	26.765503	0.496261	41.909890
-15.510977	26.679527	0.544815	41.986103
-15.434678	26.534264	0.540307	42.043188
-15.515850	26.660439	0.561272	42.100331
-15.365326	26.477465	0.551291	42.176524
-15.523815	26.467764	0.488051	42.233685
-15.559364	26.354166	0.518081	42.309814
-15.496195	26.416269	0.583229	42.366937
-15.549476	26.279070	0.526473	42.614677
-15.591866	26.331743	0.538231	42.671672
-15.576925	26.224127	0.514569	42.747934
-15.572542	26.148726	0.524720	42.805264
-15.468752	26.172192	0.514082	42.862276
-15.506354	26.150702	0.531617	42.919308
-15.530580	26.142334	0.551430	42.995621
-15.480167	26.003765	0.577745	43.053017
-15.585361	26.025219	0.523151	43.300257
-15.588672	25.901878	0.576458	43.357489
-15.626397	25.844156	0.521716	43.414646
-15.571870	25.789059	0.527034	43.490819
-15.585088	25.871616	0.551734	43.547979
-15.476336	25.658115	0.557432	43.624452
-15.560254	25.798912	0.568899	43.681298
-15.537488	25.574409	0.569711	43.738450
-15.516847	25.590622	0.573843	43.947943
-15.572959	25.609762	0.538217	44.005106
-15.571050	25.534134	0.493804	44.081336
-15.498780	25.548534	0.523856	44.138487
-15.476763	25.400276	0.577205	44.195621
-15.507432	25.378914	0.493947	44.271818
-15.487800	25.404148	0.548211	44.329000
-15.551015	25.363800	0.507155	44.386093
-15.477134	25.279016	0.539895	44.576575
-15.583014	25.088182	0.559943	44.633720
-15.586476	25.148384	0.542240	44.709835
-15.467985	25.141233	0.509535	44.767024
-15.574397	25.075106	0.494332	44.824183
-15.627812	24.927967	0.487706	44.900261
-15.606360	24.973330	0.507014	44.957532
-15.580436	24.984526	0.581447	45.014684
-15.463298	24.792799	0.539189	45.262293
-15.601819	24.762775	0.527291	45.319531
-15.485830	24.795498	0.551633	45.395623
-15.477674	24.697910	0.499084	45.452760
-15.570858	24.673094	0.581052	45.509862
-15.477101	24.551826	0.540128	45.586107
-15.593735	24.662706	0.486822	45.643257
-15.410416	24.540388	0.522747	45.700274
-15.516038	24.531809	0.502503	45.928833
-15.495720	24.369476	0.506257	45.986107
-15.518809	24.296526	0.496933	46.062304
-15.458441	24.262371	0.574969	46.119301
-15.386327	24.244324	0.514946	46.195616
-15.536416	24.186298	0.539051	46.252744
-15.349988	24.205793	0.530002	46.309815
-15.481648	24.152294	0.566485	46.386439
-15.460049	24.207397	0.543819	46.614677
-15.443880	24.034794	0.546024	46.671799
-15.430523	23.999817	0.510161	46.747871
-15.416325	23.970861	0.520936	46.805137
-15.458113	23.994492	0.574036	46.862268
-15.462704	23.963270	0.536309	46.919306
-15.324998	23.744608	0.499205	46.995593
-15.439364	23.760492	0.533737	47.071794
-15.295106	23.813902	0.514175	47.243190
-15.336860	23.761015	0.542393	47.300344
-15.419745	23.659821	0.528051	47.376527
-15.253305	23.664406	0.581988	47.433708
-15.325136	23.515722	0.488019	47.490842
-15.372063	23.418705	0.507810	47.567051
-15.366921	23.448093	0.491189	47.624121
-15.236768	23.483555	0.511943	47.700320
-15.200686	23.434891	0.488413	47.890804
-15.346167	23.424168	0.555936	47.966972
-15.211867	23.240923	0.558570	48.024216
-15.261988	23.169043	0.569533	48.081273
-15.325758	23.117067	0.566512	48.157459
-15.197936	23.183208	0.516503	48.214679
-15.193633	23.110462	0.552669	48.290794
-15.294218	23.072216	0.503104	48.348363
-15.283980	22.946535	0.572260	48.519283
-15.091225	22.884558	0.531099	48.595607
-15.179277	22.829035	0.567611	48.652732
-15.204869	22.846910	0.493002	48.709900
-15.192903	22.868742	0.518284	48.786065
-15.153024	22.724798	0.576943	48.862275
-15.141748	22.772173	0.490712	48.919272
-15.105123	22.686138	0.539999	48.995559
-15.221076	22.575912	0.529559	49.205133
-15.083871	22.534687	0.534723	49.262267
-15.081798	22.616808	0.564579	49.338514
-15.032600	22.538639	0.555120	49.395620
-15.005575	22.526217	0.494064	49.471802
-15.106192	22.387161	0.496012	49.528953
-15.155611	22.420923	0.547235	49.605075
-15.152231	22.369507	0.515985	49.776525
-15.077645	22.156628	0.552197	49.852801
-15.074757	22.225113	0.551717	49.909896
-15.030394	22.119936	0.503586	49.986092
-15.023349	22.020050	0.515849	50.043219
-14.949536	22.050110	0.511965	50.100291
-14.984899	21.922575	0.519859	50.176588
-14.954320	21.935101	0.584658	50.233676
-14.916310	22.011208	0.513633	50.443209
-15.012649	21.890734	0.511039	50.519459
-14.996567	21.869673	0.503567	50.576443
-14.973544	21.818266	0.503378	50.652638
-14.970792	21.777248	0.539300	50.709962
-15.052699	21.784704	0.525078	50.767017
-14.865349	21.695633	0.522773	50.824159
-14.943393	21.497442	0.537514	50.900690
-14.902681	21.474970	0.502899	51.071685
-15.012529	21.409307	0.517793	51.148004
-14.850965	21.522070	0.553410	51.205144
-14.929508	21.454794	0.514911	51.281306
-14.896447	21.318462	0.577824	51.338444
-14.991523	21.233412	0.534847	51.395625
-14.876825	21.267521	0.549136	51.471825
-14.935962	21.185987	0.530881	51.529239
-14.928408	21.229572	0.497870	51.700245
-14.868388	21.214979	0.513927	51.757614
-14.845976	21.044590	0.523031	51.814710
-14.781927	21.065880	0.486741	51.890728
-14.813475	20.908033	0.571710	51.966932
-14.945614	20.901846	0.528069	52.024104
-14.888540	20.953655	0.558107	52.081332
-14.841000	20.839615	0.519178	52.157812
-14.934516	20.794788	0.545461	52.328967
-14.933127	20.784111	0.510568	52.386048
-14.764619	20.656706	0.554498	52.462372
-14.910646	20.704540	0.538997	52.519389
-14.807105	20.535400	0.566197	52.576439
-14.902774	20.645468	0.578089	52.652638
-14.827749	20.494158	0.486499	52.709857
-14.829044	20.521252	0.577123	52.767010
-14.769070	20.502035	0.535184	52.957489
-14.802225	20.387325	0.555076	53.014653
-14.894361	20.283035	0.566349	53.090872
-14.798303	20.286430	0.492901	53.147998
-14.711751	20.197134	0.528537	53.205139
-14.782451	20.104704	0.549711	53.281225
-14.739935	20.027805	0.489982	53.338494
-14.714724	20.019520	0.556108	53.395627
-14.679389	19.955652	0.501400	53.585974
-14.686553	20.037708	0.529042	53.643211
-14.730639	19.866535	0.496628	53.700332
-14.844133	19.890865	0.547281	53.776788
-14.765381	19.910639	0.543866	53.833598
-14.674752	19.721708	0.514598	53.890841
-14.822865	19.687654	0.494296	53.967026
-14.695200	19.730579	0.552678	54.024197
-14.756063	19.719540	0.527753	54.195554
-14.678171	19.647724	0.548710	54.271917
-14.766687	19.456129	0.542081	54.328951
-14.788087	19.567072	0.523188	54.386101
-14.807523	19.378931	0.513911	54.462304
-14.774663	19.303278	0.518688	54.519311
-14.751396	19.310291	0.494942	54.576569
-14.654147	19.345308	0.559272	54.652719
-14.775526	19.226982	0.567341	54.862165
-14.766946	19.117508	0.550877	54.919404
-14.652834	19.191925	0.578239	54.995595
-14.772575	19.169529	0.544274	55.052739
-14.644491	19.037436	0.575095	55.109868
-14.695823	18.968590	0.541299	55.186057
-14.694617	18.874708	0.554816	55.243214
-14.604709	18.879524	0.511001	55.300256
-14.610665	18.851192	0.525332	55.471761
-14.754300	18.750212	0.552962	55.547872
-14.667642	18.860476	0.532125	55.605014
